"subjid";"trialno";"choice";"RT";"keypressed";"position_gambleA";"position_outcome1";"rewA1";"rewA2";"probA1";"probA2";"rewB1";"rewB2";"probB1";"probB2";"typeA";"typeB";"domainA1";"domainA2";"domainB1";"domainB2";"rewA1int";"rewA2int";"rewB1int";"rewB2int";"order";"age";"gender";"reward_LA";"general_risk";"general_time";"general_impulsivity";"agegroup";"dsst_n_responses";"dsst_n_accurate";"dsst_pcnt_accurate";"numeracy_n_accurate";"numeracy_pcnt_accurate";"practice_ind";"EV_A";"EV_B";"SD_A";"SD_B";"CV_A";"CV_B";"safeoption";"higherEV";"higherSD";"higherCV";"higherEV_SD";"higher_EV_choice";"higher_SD_choice";"higher_CV_choice"
34;41;"B";3.92366146791;"f";"right";"down";-6;6;50;50;"-1";7;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-1;7;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;0;3;6;4;Inf;1.33333333333333;0;"B";"A";"A";0;1;0;0
34;42;"B";6.69942092593;"f";"right";"up";-3;6;50;50;"0";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"gain";"gain";-3;6;0;6;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;1.5;3;4.5;3;3;1;0;"B";"A";"A";0;1;0;0
34;19;"B";2.69188861368;"j";"left";"down";-7;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-7;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-0.5;3;6.5;0;13;0;1;"B";"A";"A";0;1;0;0
34;63;"B";4.33302284632;"f";"right";"down";-3;6;50;50;"(0.5 x 6) - (0.5 x 0)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-3;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;1.5;3;4.5;0;3;0;1;"B";"A";"A";0;1;0;0
34;4;"A";2.22886460094;"f";"left";"up";-6;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-6;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;0;-3;6;0;Inf;0;1;"A";"A";"A";1;1;1;1
34;3;"A";1.71285064513;"f";"left";"up";-5;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-5;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;0.5;-3;5.5;0;11;0;1;"A";"A";"A";1;1;1;1
34;9;"A";2.68869804061;"j";"right";"up";-4;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-4;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;1;0;5;0;5;NA;1;"A";"A";NA;1;1;1;NA
34;47;"A";6.16996035055;"j";"right";"down";-9;6;50;50;"(0.5 x 2) - (0.5 x 8)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-9;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-1.5;-3;7.5;0;5;0;1;"A";"A";"A";1;1;1;1
34;52;"B";3.92769429012;"j";"left";"up";-8;6;50;50;"(0.5 x 7) - (0.5 x 7)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-8;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-1;0;7;0;7;NA;1;"B";"A";NA;0;1;0;NA
34;10;"A";3.42362725153;"f";"left";"up";-5;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-5;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;0.5;0;5.5;0;11;NA;1;"A";"A";NA;1;1;1;NA
34;22;"A";7.57926493254;"j";"right";"up";-4;6;50;50;"-12";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-12;6;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;1;-3;5;9;5;3;0;"A";"B";"A";0;1;0;1
34;54;"B";8.70501883561;"j";"left";"down";-9;6;50;50;"(0.5 x 5) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-9;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-1.5;0;7.5;0;5;NA;1;"B";"A";NA;0;1;0;NA
34;49;"A";7.38546865212;"f";"left";"down";-3;6;50;50;"(0.5 x 0) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-3;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;1.5;-3;4.5;0;3;0;1;"A";"A";"A";1;1;1;1
34;5;"A";2.95053060318;"j";"right";"down";-7;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-7;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-0.5;-3;6.5;0;13;0;1;"A";"A";"A";1;1;1;1
34;1;"A";5.55872513389;"j";"right";"up";-3;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-3;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;1.5;-3;4.5;0;3;0;1;"A";"A";"A";1;1;1;1
34;25;"A";11.1485935408;"f";"left";"up";-4;6;50;50;"-9";9;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-9;9;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;1;0;5;9;5;Inf;0;"A";"B";"B";0;1;0;0
34;59;"B";4.57872051816;"f";"right";"down";-8;6;50;50;"(0.5 x 10) - (0.5 x 4)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-8;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-1;3;7;0;7;0;1;"B";"A";"A";0;1;0;0
34;29;"B";5.98396401823;"f";"right";"down";-8;6;50;50;"-7";7;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-7;7;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-1;0;7;7;7;Inf;0;"B";"B";"B";1;1;1;1
34;2;"A";1.55695973523;"j";"right";"down";-4;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-4;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;1;-3;5;0;5;0;1;"A";"A";"A";1;1;1;1
34;13;"B";2.71558490745;"f";"right";"up";-8;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-8;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-1;0;7;0;7;NA;1;"B";"A";NA;0;1;0;NA
34;62;"B";5.81145614083;"f";"right";"up";-6;6;50;50;"(0.5 x 7) - (0.5 x 1)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-6;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;0;3;6;0;Inf;0;1;"B";"A";"A";0;1;0;0
34;35;"B";3.13586809713;"f";"right";"down";-5;6;50;50;"-5";11;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-5;11;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;0.5;3;5.5;8;11;2.66666666666667;0;"B";"B";"A";1;1;1;0
34;30;"A";13.2390793662;"f";"left";"up";-6;6;50;50;"-7";1;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-7;1;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;0;-3;6;4;Inf;1.33333333333333;0;"A";"A";"A";1;1;1;1
34;15;"B";1.33793365792;"j";"left";"down";-3;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-3;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;1.5;3;4.5;0;3;0;1;"B";"A";"A";0;1;0;0
34;20;"B";1.67321118317;"f";"right";"up";-8;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-8;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-1;3;7;0;7;0;1;"B";"A";"A";0;1;0;0
34;58;"B";8.52304812206;"j";"left";"up";-5;6;50;50;"(0.5 x 11) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-5;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;0.5;3;5.5;0;11;0;1;"B";"A";"A";0;1;0;0
34;28;"A";3.2747616421;"f";"left";"up";-9;6;50;50;"-8";2;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-8;2;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-1.5;-3;7.5;5;5;1.66666666666667;0;"A";"A";"A";1;1;1;1
34;21;"B";1.19676604006;"j";"left";"up";-9;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-9;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-1.5;3;7.5;0;5;0;1;"B";"A";"A";0;1;0;0
34;23;"A";4.6413639118;"j";"right";"down";-5;6;50;50;"-11";5;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-11;5;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;0.5;-3;5.5;8;11;2.66666666666667;0;"A";"B";"A";0;1;0;1
34;46;"A";12.4603387892;"j";"right";"up";-7;6;50;50;"(0.5 x 3) - (0.5 x 9)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-7;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-0.5;-3;6.5;0;13;0;1;"A";"A";"A";1;1;1;1
34;11;"A";2.55860267527;"f";"left";"down";-6;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-6;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;0;0;6;0;Inf;NA;1;"B";"A";NA;0;0;1;NA
34;33;"B";5.96515941923;"j";"left";"up";-4;6;50;50;"-6";12;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-6;12;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;1;3;5;9;5;3;0;"B";"B";"A";1;1;1;0
34;61;"B";5.31488844496;"f";"right";"down";-9;6;50;50;"(0.5 x 8) - (0.5 x 2)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-9;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";25;"w";7;3;4;4;"YA";59;56;0.949152542372881;2;0.285714285714286;FALSE;-1.5;3;7.5;0;5;0;1;"B";"A";"A";0;1;0;0
35;40;"B";3.90410964977;"j";"left";"down";-9;6;50;50;"-2";8;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-2;8;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;-1.5;3;7.5;5;5;1.66666666666667;0;"B";"A";"A";0;1;0;0
35;18;"B";4.06665349728;"j";"left";"up";-6;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-6;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;0;3;6;0;Inf;0;1;"B";"A";"A";0;1;0;0
35;37;"B";5.09364065825;"j";"left";"down";-8;6;50;50;"-4";10;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-4;10;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;-1;3;7;7;7;2.33333333333333;0;"B";"B";"A";1;1;1;0
35;22;"A";4.68170127692;"j";"right";"up";-4;6;50;50;"-12";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-12;6;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;1;-3;5;9;5;3;0;"A";"B";"A";0;1;0;1
35;10;"B";7.39307189069;"j";"left";"up";-5;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-5;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;0.5;0;5.5;0;11;NA;1;"A";"A";NA;1;0;0;NA
35;26;"A";5.53646952956;"j";"right";"up";-7;6;50;50;"-9";3;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-7;6;-9;3;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;-0.5;-3;6.5;6;13;2;0;"A";"A";"A";1;1;1;1
35;25;"A";7.5676385687;"j";"right";"up";-4;6;50;50;"-9";9;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-9;9;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;1;0;5;9;5;Inf;0;"A";"B";"B";0;1;0;0
35;14;"B";2.42630804208;"j";"left";"up";-9;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-9;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;-1.5;0;7.5;0;5;NA;1;"B";"A";NA;0;1;0;NA
35;47;"A";8.47633127321;"j";"right";"down";-9;6;50;50;"(0.5 x 2) - (0.5 x 8)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-9;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;-1.5;-3;7.5;0;5;0;1;"A";"A";"A";1;1;1;1
35;42;"B";4.25079411082;"j";"left";"up";-3;6;50;50;"0";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"gain";"gain";-3;6;0;6;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;1.5;3;4.5;3;3;1;0;"B";"A";"A";0;1;0;0
35;56;"B";9.74819685245;"j";"left";"up";-3;6;50;50;"(0.5 x 3) - (0.5 x 3)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-3;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;1.5;0;4.5;0;3;NA;1;"A";"A";NA;1;0;0;NA
35;2;"A";3.64324705914;"f";"left";"down";-4;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-4;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;1;-3;5;0;5;0;1;"A";"A";"A";1;1;1;1
35;44;"A";8.25220183062;"j";"right";"down";-5;6;50;50;"(0.5 x 5) - (0.5 x 11)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-5;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;0.5;-3;5.5;0;11;0;1;"A";"A";"A";1;1;1;1
35;58;"B";3.94980942726;"f";"right";"down";-5;6;50;50;"(0.5 x 11) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-5;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;0.5;3;5.5;0;11;0;1;"B";"A";"A";0;1;0;0
35;28;"A";3.66305653902;"f";"left";"down";-9;6;50;50;"-8";2;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-8;2;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;-1.5;-3;7.5;5;5;1.66666666666667;0;"A";"A";"A";1;1;1;1
35;13;"B";2.24270851829;"f";"right";"down";-8;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-8;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;-1;0;7;0;7;NA;1;"B";"A";NA;0;1;0;NA
35;23;"A";3.06350226619;"j";"right";"up";-5;6;50;50;"-11";5;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-11;5;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;0.5;-3;5.5;8;11;2.66666666666667;0;"A";"B";"A";0;1;0;1
35;30;"A";4.19072539546;"f";"left";"up";-6;6;50;50;"-7";1;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-7;1;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;0;-3;6;4;Inf;1.33333333333333;0;"A";"A";"A";1;1;1;1
35;32;"A";2.54113930272;"j";"right";"up";-3;6;50;50;"-6";0;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-3;6;-6;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;1.5;-3;4.5;3;3;1;0;"A";"A";"A";1;1;1;1
35;43;"A";4.57054322027;"f";"left";"down";-4;6;50;50;"(0.5 x 6) - (0.5 x 12)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-4;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;1;-3;5;0;5;0;1;"A";"A";"A";1;1;1;1
35;53;"B";4.19414703292;"f";"right";"up";-7;6;50;50;"(0.5 x 6) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-7;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;-0.5;0;6.5;0;13;NA;1;"B";"A";NA;0;1;0;NA
35;17;"B";5.56927458238;"j";"left";"up";-5;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-5;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;0.5;3;5.5;0;11;0;1;"B";"A";"A";0;1;0;0
35;55;"B";3.638144525;"j";"left";"down";-6;6;50;50;"(0.5 x 4) - (0.5 x 4)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-6;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;0;0;6;0;Inf;NA;1;"B";"A";NA;0;1;0;NA
35;45;"A";4.45294251118;"j";"right";"up";-8;6;50;50;"(0.5 x 4) - (0.5 x 10)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-8;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;-1;-3;7;0;7;0;1;"A";"A";"A";1;1;1;1
35;4;"A";3.0558247767;"j";"right";"down";-6;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-6;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;0;-3;6;0;Inf;0;1;"A";"A";"A";1;1;1;1
35;15;"B";2.28971682972;"j";"left";"down";-3;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-3;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";26;"w";5;2;2;7;"YA";72;69;0.958333333333333;2;0.285714285714286;FALSE;1.5;3;4.5;0;3;0;1;"B";"A";"A";0;1;0;0
